sr_id,sr_doi,refnum,year,doi,url,raw,bib_key
Necula2024,10.3390/electronics13112055,30,2021,10.1145/3460620.3460768,https://doi.org/10.1145/3460620.3460768,"Maatuk, A.M.; Abdelnabi, E.A. Generating UML Use Case and Activity Diagrams Using NLP Techniques and Heuristics Rules. 
In Proceedings of the International Conference on Data Science, E-learning and Information Systems 2021, Ma’an, Jordan, 5–7 
April 2021; ACM: New York, NY, USA, 2021; pp. 271–277. https://doi.org/10.1145/3460620.3460768.",Necula2024_ref0030
Necula2024,10.3390/electronics13112055,31,2023,10.1109/ICIRCA57980.2023.10220849,https://doi.org/10.1109/ICIRCA57980.2023.10220849,"Kumar, S.; Yadav, D. Natural Language Processing based Automatic Making of Use Case Diagram. In 2023 5th International Conference on Inventive Research in Computing Applications (ICIRCA), Coimbatore, India, 2023; pp. 1026-1032. IEEE. https://doi.org/10.1109/ICIRCA57980.2023.10220849.",Necula2024_ref0031
Necula2024,10.3390/electronics13112055,32,2022,10.1109/SERA54885.2022.9806783,https://doi.org/10.1109/SERA54885.2022.9806783,"Ahmed, S.; Ahmed, A.; Eisty, N.U. Automatic Transformation of Natural to Uniﬁed Modeling Language: A Systematic Review. 
In Proceedings of the 2022 IEEE/ACIS 20th International Conference on Software Engineering Research, Management and Applications (SERA), Las Vegas, NV, USA, 25–27 May 2022; IEEE: Piscataway, NJ, USA, 2022; pp. 112–119. 
https://doi.org/10.1109/SERA54885.2022.9806783.",Necula2024_ref0032
Necula2024,10.3390/electronics13112055,33,2022,10.1109/RE54965.2022.00039,https://doi.org/10.1109/RE54965.2022.00039,"Limaylla-Lunarejo, M.-I.; Condori-Fernandez, N.; Luaces, M.R. Towards an automatic requirements classiﬁcation in a new 
Spanish dataset. In Proceedings of the 2022 IEEE 30th International Requirements Engineering Conference (RE), Melbourne, 
Australia, 15–19 August 2022; IEEE: Piscataway, NJ, USA, 2022; pp. 270–271. https://doi.org/10.1109/RE54965.2022.00039.",Necula2024_ref0033
Necula2024,10.3390/electronics13112055,34,2023,10.1007/978-3-03129786-1_11,https://doi.org/10.1007/978-3-03129786-1_11,"Limaylla-Lunarejo, M.-I.; Condori-Fernandez, N.; Luaces, M.R. Requirements Classiﬁcation Using FastText and BETO in Spanish Documents. In Requirements Engineering: Foundation for Software Quality; Ferrari, A., Penzenstadler, B., Eds.; Lecture Notes in 
Computer Science; Springer Nature: Cham, Switzerland, 2023; Volume 13975, pp. 159–176. https://doi.org/10.1007/978-3-03129786-1_11.",Necula2024_ref0034
Necula2024,10.3390/electronics13112055,35,2019,10.1109/INFOMAN.2019.8714682,https://doi.org/10.1109/INFOMAN.2019.8714682,"Riaz, M.Q.; Butt, W.H.; Rehman, S. Automatic Detection of Ambiguous Software Requirements: An Insight. In Proceedings of 
the 2019 5th International Conference on Information Management (ICIM), Cambridge, UK, 24–27 March 2019; IEEE: Piscataway, NJ, USA, 2019; pp. 1–6. https://doi.org/10.1109/INFOMAN.2019.8714682.",Necula2024_ref0035
Necula2024,10.3390/electronics13112055,36,2020,10.1109/ICSME46990.2020.00067,https://doi.org/10.1109/ICSME46990.2020.00067,"Osama, M.; Zaki-Ismail, A.; Abdelrazek, M.; Grundy, J.; Ibrahim, A. Score-Based Automatic Detection and Resolution of Syntactic Ambiguity in Natural Language Requirements. In Proceedings of the 2020 IEEE International Conference on Software 
Maintenance and Evolution (ICSME), Adelaide, Australia, 28 September–2 October 2020; IEEE: Piscataway, NJ, USA, 2020; pp. 
651–661. https://doi.org/10.1109/ICSME46990.2020.00067.",Necula2024_ref0036
Necula2024,10.3390/electronics13112055,37,2020,10.1109/ISRITI51436.2020.9315489,https://doi.org/10.1109/ISRITI51436.2020.9315489,"Asyroﬁ, R.; Siahaan, D.O.; Priyadi, Y. Extraction Dependency Based on Evolutionary Requirement Using Natural Language 
Processing. In Proceedings of the 2020 3rd International Seminar on Research of Information Technology and Intelligent Systems 
(ISRITI), 
Yogyakarta, 
Indonesia, 
10 
December 
2020; 
IEEE: 
Piscataway, 
NJ, 
USA, 
2020; 
pp. 
332–337. 
https://doi.org/10.1109/ISRITI51436.2020.9315489.",Necula2024_ref0037
Necula2024,10.3390/electronics13112055,38,2022,10.1109/ICITISEE57756.2022.10057944,https://doi.org/10.1109/ICITISEE57756.2022.10057944,"Maulana, M.Z.N.; Siahaan, D. Use Case-Based Analytical Hierarchy Process Method for Software Requirements Prioritization. 
In Proceedings of the 2022 6th International Conference on Information Technology, Information Systems and Electrical Engineering (ICITISEE), Yogyakarta, Indonesia, 13–14 December 2022; IEEE: Piscataway, NJ, USA, 2022; pp. 205–210. 
https://doi.org/10.1109/ICITISEE57756.2022.10057944.",Necula2024_ref0038
Necula2024,10.3390/electronics13112055,39,2018,10.1016/j.jss.2017.12.028,https://doi.org/10.1016/j.jss.2017.12.028,"Li, C.; Huang, L.; Ge, J.; Luo, B.; Ng, V. Automatically classifying user requests in crowdsourcing requirements engineering. J. 
Syst. Softw. 2018, 138, 108–123. https://doi.org/10.1016/j.jss.2017.12.028.",Necula2024_ref0039
Necula2024,10.3390/electronics13112055,40,2024,10.1155/2020/8830683,https://doi.org/10.1155/2020/8830683,"Ahmad, A.; Feng, C.; Khan, M.; Khan, A.; Ullah, A.; Nazir, S.; Tahir, A. A Systematic Literature Review on Using Machine 
Learning Algorithms for Software Requirements Identiﬁcation on Stack Overﬂow. Secur. Commun. Netw. 2020, 2020, 8830683. 
https://doi.org/10.1155/2020/8830683. 
Electronics 2024, 13, 2055 
27 of 30",Necula2024_ref0040
Necula2024,10.3390/electronics13112055,41,2020,10.1007/s00521-019-04226-5,https://doi.org/10.1007/s00521-019-04226-5,"Younas, M.; Jawawi, D.N.A.; Ghani, I.; Shah, M.A. Extraction of non-functional requirement using semantic similarity distance. 
Neural Comput. Appl. 2020, 32, 7383–7397. https://doi.org/10.1007/s00521-019-04226-5.",Necula2024_ref0041
Necula2024,10.3390/electronics13112055,42,2022,10.1016/j.infsof.2022.106877,https://doi.org/10.1016/j.infsof.2022.106877,"AlDhafer, O.; Ahmad, I.; Mahmood, S. An end-to-end deep learning system for requirements classiﬁcation using recurrent 
neural networks. Inf. Softw. Technol. 2022, 147, 106877. https://doi.org/10.1016/j.infsof.2022.106877.",Necula2024_ref0042
Necula2024,10.3390/electronics13112055,43,2023,10.1109/ACCESS.2023.3301725,https://doi.org/10.1109/ACCESS.2023.3301725,"Rahman, K.; Ghani, A.; Alzahrani, A.; Tariq, M.U.; Rahman, A.U. Pre-Trained Model-Based NFR Classiﬁcation: Overcoming 
Limited Data Challenges. IEEE Access 2023, 11, 81787–81802. https://doi.org/10.1109/ACCESS.2023.3301725.",Necula2024_ref0043
Necula2024,10.3390/electronics13112055,44,2007,10.1016/j.datak.2006.06.012,https://doi.org/10.1016/j.datak.2006.06.012,"Fliedl, G.; Kop, C.; Mayr, H.C.; Salbrechter, A.; Vöhringer, J.; Weber, G.; Winkler, C. Deriving static and dynamic concepts from 
software 
requirements 
using 
sophisticated 
tagging. 
Data 
Knowl. 
Eng. 
2007, 
61, 
433–448. 
https://doi.org/10.1016/j.datak.2006.06.012.",Necula2024_ref0044
Necula2024,10.3390/electronics13112055,45,2017,10.1007/s00766-015-0239-x,https://doi.org/10.1007/s00766-015-0239-x,"Ellis-Braithwaite, R.; Lock, R.; Dawson, R.; King, T. Repetition between stakeholder (user) and system requirements. Requir. 
Eng. 2017, 22, 167–190. https://doi.org/10.1007/s00766-015-0239-x.",Necula2024_ref0045
Necula2024,10.3390/electronics13112055,46,2022,10.1109/TSE.2020.3018481,https://doi.org/10.1109/TSE.2020.3018481,"Liu, H.; Shen, M.; Zhu, J.; Niu, N.; Li, G.; Zhang, L. Deep Learning Based Program Generation From Requirements Text: Are 
We There Yet? IEEE Trans. Softw. Eng. 2022, 48, 1268–1289. https://doi.org/10.1109/TSE.2020.3018481.",Necula2024_ref0046
Necula2024,10.3390/electronics13112055,47,2021,10.14569/IJACSA.2021.0120322,https://doi.org/10.14569/IJACSA.2021.0120322,"Imam, A.T.; Alhroob, A.; Jumah, W. SVM Machine Learning Classiﬁer to Automate the Extraction of SRS Elements. Int. J. Adv. 
Comput. Sci. Appl. 2021, 12, 174–185. https://doi.org/10.14569/IJACSA.2021.0120322.",Necula2024_ref0047
Necula2024,10.3390/electronics13112055,48,2022,10.1002/smr.2430,https://doi.org/10.1002/smr.2430,"Kaur, K.; Kaur, P. SABDM: A self-attention based bidirectional-RNN deep model for requirements classiﬁcation. J. Softw. Evol. 
Process 2022, 36, e2430. https://doi.org/10.1002/smr.2430.",Necula2024_ref0048
Necula2024,10.3390/electronics13112055,49,2022,10.1016/j.knosys.2022.108933,https://doi.org/10.1016/j.knosys.2022.108933,"Sonbol, R.; Rebdawi, G.; Ghneim, N. Learning software requirements syntax: An unsupervised approach to recognize templates. 
Knowl.-Based Syst. 2022, 248, 108933. https://doi.org/10.1016/j.knosys.2022.108933.",Necula2024_ref0049
