sr_id,sr_doi,refnum,year,doi,url,raw,bib_key
Malgaroli2023,10.1038/s41398-023-02592-2,66,2021,,,"Wei J, Finn K, Templeton E, Wheatley T, Vosoughi S. Linguistic complexity loss in
text-based therapy. In: Proceedings of the 2021 Conference of the North
American Chapter of the Association for Computational Linguistics: Human
Language Technologies. 2021. Association for Computational Linguistics; 2021.
p. 4450–59.",Malgaroli2023_ref0066
Malgaroli2023,10.1038/s41398-023-02592-2,67,2003,,,"Moyers T, Martin T, Catley D, Harris KJ, Ahluwalia JS. Assessing the integrity of
motivational interviewing interventions: Reliability of the motivational interviewing skills code. Behav Cogn Psychother. 2003;31:177–84.",Malgaroli2023_ref0067
Malgaroli2023,10.1038/s41398-023-02592-2,68,2021,,,"Wu Z, Helaoui R, Reforgiato Recupero D, Riboni D Towards Low-Resource RealTime Assessment of Empathy in Counselling. In: Proceedings of the Seventh
Workshop on Computational Linguistics and Clinical Psychology: Improving Access.
2021. Association for Computational Linguistics: Online, pp 204–16.",Malgaroli2023_ref0068
Malgaroli2023,10.1038/s41398-023-02592-2,69,2019,,,"Alsentzer E, Murphy JR, Boag W, Weng W-H, Jin D, Naumann T, et al. Publicly
Available Clinical. In Proceedings of the 2nd Clinical Natural Language Processing Workshop. Association for Computational Linguistics. 2019.",Malgaroli2023_ref0069
Malgaroli2023,10.1038/s41398-023-02592-2,70,2022,,,"Ding X, Lybarger K, Tauscher J, Cohen T. Improving classiﬁcation of infrequent
cognitive distortions: domain-speciﬁc model vs. data augmentation. Proceedings of the 2022 conference of the North American chapter of the association
for computational linguistics: human language technologies: Student Research
Workshop. Seattle, Washington: Association for Computational Linguistics:
Hybrid; 2022. p. 68–75.",Malgaroli2023_ref0070
Malgaroli2023,10.1038/s41398-023-02592-2,71,2022,,,"Burkhardt H, Pullmann M, Hull T, Aren P, Cohen T. Comparing emotion feature
extraction approaches for predicting depression and anxiety. Proceedings of the
eighth workshop on computational linguistics and clinical psychology. Seattle,
USA: Association for Computational Linguistics; 2022. p. 105–15.",Malgaroli2023_ref0071
Malgaroli2023,10.1038/s41398-023-02592-2,72,2022,,,"Salmi S, Mérelle S, Gilissen R, van der Mei R, Bhulai S. Detecting changes in help
seeker conversations on a suicide prevention helpline during the COVID−19
pandemic: in-depth analysis using encoder representations from transformers.
BMC Public Health. 2022;22:530.",Malgaroli2023_ref0072
Malgaroli2023,10.1038/s41398-023-02592-2,73,2021,,,"Sharma A, Lin IW, Miner AS, Atkins DC, Althoff T. Towards facilitating empathic
conversations in online mental health support: a reinforcement learning
approach. In Proceedings of the Web Conference 2021, 2021. pp. 194–205.",Malgaroli2023_ref0073
Malgaroli2023,10.1038/s41398-023-02592-2,74,2022,,,"Srivastava A, Suresh T, Lord SP, Akhtar MS, Chakraborty T. Counseling summarization using mental health knowledge guided utterance ﬁltering. Proceedings of the 28th ACM SIGKDD conference on knowledge discovery and
data mining. Washington, DC: ACM; 2022. p. 3920–30.",Malgaroli2023_ref0074
Malgaroli2023,10.1038/s41398-023-02592-2,75,2020,,,"Arevian AC, Bone D, Malandrakis N, Martinez VR, Wells KB, Miklowitz DJ, et al.
Clinical state tracking in serious mental illness through computational analysis
of speech. PLoS ONE. 2020;15:e0225695.",Malgaroli2023_ref0075
